PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP,AVG_TGT,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,TGT,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_SACK,AVG_YDS,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,SACK,YDS,AVG_BLK KICK,AVG_DEF TD,AVG_FUMR,AVG_INT,AVG_PTS VS.,AVG_RET TD,AVG_SAFE,BLK KICK,DEF TD,FUMR,INT,PTS VS.,RET TD,SAFE,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_XPA,AVG_XPM,XPA,XPM
BRANDON MCMANUS,K,261.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,99.0,0.0,0.0,265.1,9.0,209.0,99.0,358.0,48.2,14.0,362.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,41.2,GB,14.0,332.0,18,17,17,1.0,500.0,500,,19.2,8.0,21.0,4.4,4.0,28.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,9.0,3.0,3.0,0.0,0.5,0.8,0.3,0.3,2.7,2.7,30.0,30.0
BRASHARD SMITH,RB,251.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,249.3,0.0,145.0,0.0,259.0,55.9,12.0,388.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,55.0,KC,12.0,346.0,25,12,30,3.0,500.0,500,0.0,78.8,54.0,83.0,18.3,8.0,154.0,74.7,47.0,83.0,18.8,7.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREECE HALL,RB,38.0,11.5,0.0,0.0,3.6,0.2,30.2,13.1,0.3,54.8,17.0,183.9,0.0,0.0,39.3,15.1,22.0,240.9,40.0,6.8,5.0,56.0,57.0,3.0,483.0,37.0,209.0,5.0,876.0,6.9,NYJ,5.0,55.0,3,7,6,1.0,30.0,49,4.8,14.7,8.0,14.0,2.4,3.0,21.0,13.1,7.0,13.0,2.7,3.0,20.0,76.0,13.0,13.0,47.0,20.0,13.0,60.0,19.0,52.8,10.0,62.5,8.0,80.0,8.0,9.3,3.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRENTON STRANGE,TE,193.9,3.0,0.0,0.0,2.4,0.1,24.2,0.0,0.0,0.0,110.0,51.1,0.0,0.0,177.9,5.4,96.0,91.1,180.0,48.5,10.0,299.0,40.0,2.0,411.0,195.0,0.0,0.0,0.0,45.3,JAC,11.0,308.0,21,24,13,1.0,171.0,500,3.1,22.3,12.0,24.0,5.2,4.0,40.0,20.4,10.0,22.0,5.5,4.0,36.0,53.0,0.0,69.0,19.0,0.0,69.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.2,4.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREVIN JORDAN,TE,361.6,0.3,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,329.0,0.7,0.0,0.0,370.0,1.4,341.0,2.7,477.0,15.7,16.0,383.0,2.0,0.0,7.0,460.0,0.0,0.0,0.0,17.1,HOU,15.0,374.0,22,22,17,2.0,500.0,500,1.5,67.6,54.0,67.0,12.6,8.0,98.0,67.0,55.0,68.0,10.9,8.0,92.0,3.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREVYN SPANN-FORD,TE,366.0,0.5,0.0,0.0,0.5,0.0,5.2,0.0,0.0,0.0,343.0,8.8,0.0,0.0,359.0,1.0,344.0,17.8,495.0,15.0,16.0,374.0,9.0,0.0,88.0,494.0,0.0,0.0,0.0,23.0,DAL,16.0,389.0,19,25,10,3.0,500.0,500,0.8,75.2,51.0,82.0,15.4,9.0,97.0,74.2,50.0,81.0,14.6,9.0,93.0,14.0,0.0,100.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,1.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRIAN ROBINSON,RB,71.4,10.0,0.0,0.0,1.4,0.0,11.4,13.4,0.6,57.1,55.0,139.8,0.0,0.0,86.5,11.4,66.0,159.8,89.0,9.9,7.0,134.0,20.0,0.0,159.0,72.0,187.0,8.0,799.0,7.8,WAS,7.0,102.0,14,8,23,1.0,80.5,92,1.8,27.5,21.0,29.0,2.7,4.0,37.0,29.9,23.0,29.0,2.7,5.0,41.0,25.0,0.0,15.0,62.0,0.0,15.0,62.0,41.0,33.3,24.0,35.3,11.0,36.7,4.0,5.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRIAN THOMAS,WR,11.0,11.6,0.0,0.0,5.1,0.6,75.4,0.4,0.0,2.8,6.0,197.0,0.0,0.0,10.9,16.7,7.0,284.0,11.0,2.3,2.0,19.0,87.0,10.0,1282.0,11.0,6.0,0.0,48.0,2.9,JAC,2.0,21.0,30,24,32,1.0,13.5,16,7.8,6.5,3.0,7.0,1.4,2.0,11.0,7.6,5.0,8.0,1.3,2.0,13.0,133.0,19.0,13.0,56.0,13.0,19.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.1,9.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROCK BOWERS,TE,22.0,8.9,0.0,0.0,6.6,0.3,70.2,0.3,0.0,0.8,12.0,150.7,0.0,0.0,16.9,15.5,10.0,262.7,16.0,3.6,3.0,31.0,112.0,5.0,1194.0,21.0,5.0,0.0,13.0,7.4,LV,3.0,50.0,2,1,18,1.0,17.5,19,9.0,1.6,1.0,1.0,0.8,1.0,3.0,1.2,1.0,1.0,0.4,1.0,3.0,153.0,19.0,25.0,56.0,25.0,25.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,8.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROCK PURDY,QB,93.6,18.6,1.3,257.6,0.0,0.0,0.0,4.4,0.3,21.5,68.0,278.9,20.0,3864.0,92.2,18.6,69.0,278.9,91.0,14.5,8.0,133.0,0.0,0.0,0.0,87.0,66.0,5.0,323.0,18.1,SF,8.0,188.0,21,22,23,1.0,111.5,82,,12.2,8.0,11.0,3.1,3.0,22.0,,,,,,,,7.0,20.0,60.0,7.0,20.0,60.0,15.0,15.6,10.0,17.9,4.0,16.7,0.0,0.0,0.0,0.0,30.3,20.0,0.8,66%,2.1,257.6,455.0,300.0,12.0,66%,31.0,3864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRYCE YOUNG,QB,150.0,14.6,1.1,171.6,0.0,0.0,0.0,3.1,0.4,17.8,107.0,204.0,15.0,2403.0,142.7,14.6,107.0,204.0,136.0,19.6,9.0,241.0,0.0,0.0,0.0,145.0,43.0,6.0,249.0,22.4,CAR,9.0,241.0,10,21,1,1.0,163.0,187,,23.2,17.0,23.0,2.4,4.0,28.0,,,,,,,,0.0,62.0,15.0,0.0,62.0,15.0,10.0,15.4,7.0,17.1,2.0,9.1,0.0,0.0,0.0,0.0,27.4,16.7,0.6,61%,2.1,171.6,384.0,234.0,9.0,61%,29.0,2403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUFFALO BILLS,DEF,186.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,133.0,0.0,0.0,186.3,7.8,150.0,133.0,186.0,8.8,11.0,211.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,8.0,BUF,10.0,211.0,19,19,12,0.0,500.0,148,,8.1,2.0,7.0,2.7,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,39.0,,0.0,0.2,0.9,0.9,0.0,0.0,0.1,0.0,3.0,16.0,16.0,0.0,0.0,1.0,,,,,,,,,,,,,,
CADE OTTON,TE,204.8,5.8,0.0,0.0,4.2,0.3,42.9,0.1,0.0,-0.3,142.0,81.6,0.0,0.0,207.0,10.0,154.0,140.6,198.0,27.9,11.0,279.0,59.0,4.0,600.0,189.0,1.0,0.0,-4.0,28.6,TB,11.0,273.0,24,20,22,1.0,176.5,500,6.2,23.8,17.0,21.0,3.5,4.0,34.0,24.2,18.0,23.0,3.5,4.0,35.0,87.0,14.0,57.0,36.0,14.0,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.2,8.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CADE STOVER,TE,360.1,1.3,0.0,0.0,1.0,0.1,8.9,0.0,0.0,0.0,318.0,19.3,0.0,0.0,360.5,2.3,318.0,34.3,401.0,20.9,15.0,394.0,15.0,1.0,133.0,411.0,0.0,0.0,0.0,22.2,HOU,15.0,386.0,22,22,17,3.0,500.0,500,1.5,56.7,49.0,53.0,4.7,7.0,65.0,55.4,50.0,53.0,4.2,7.0,63.0,22.0,0.0,93.0,7.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,1.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAIRO SANTOS,K,254.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,109.0,0.0,0.0,273.2,6.4,210.0,109.0,407.0,55.7,15.0,375.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,25.5,CHI,15.0,281.0,24,12,31,1.0,500.0,177,,23.1,15.0,23.0,3.1,4.0,29.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,5.0,8.0,0.0,0.2,0.2,0.3,0.5,1.5,1.5,26.0,25.0
CALEB WILLIAMS,QB,97.6,15.3,1.2,208.3,0.0,0.0,0.0,4.8,0.0,28.8,62.0,260.5,20.0,3541.0,96.8,15.3,62.0,260.5,94.0,14.7,8.0,131.0,0.0,0.0,0.0,97.0,81.0,0.0,489.0,15.4,CHI,8.0,136.0,18,17,28,1.0,104.0,120,,13.2,7.0,13.0,3.2,3.0,22.0,,,,,,,,6.0,56.0,38.0,6.0,56.0,38.0,10.0,16.9,1.0,3.0,1.0,4.8,0.0,0.0,0.0,0.0,33.1,20.6,0.4,62%,4.0,208.3,562.0,351.0,6.0,62%,68.0,3541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALVIN AUSTIN,WR,231.4,4.9,0.0,0.0,2.1,0.2,32.2,0.0,0.0,0.0,147.0,82.8,0.0,0.0,233.8,7.0,139.0,118.8,223.0,33.5,11.0,290.0,36.0,4.0,548.0,223.0,0.0,0.0,0.0,34.0,PIT,11.0,315.0,14,11,21,2.0,500.0,500,3.4,83.7,57.0,79.0,11.0,7.0,114.0,86.1,57.0,78.0,10.8,7.0,105.0,58.0,0.0,63.0,19.0,0.0,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALVIN RIDLEY,WR,61.7,8.0,0.0,0.0,3.8,0.2,59.8,0.5,0.1,3.2,39.0,135.2,0.0,0.0,65.7,11.7,37.0,199.2,62.0,14.6,6.0,108.0,64.0,4.0,1017.0,57.0,8.0,1.0,55.0,11.9,TEN,6.0,91.0,18,20,10,1.0,72.0,63,7.1,27.9,18.0,27.0,4.4,4.0,39.0,31.3,19.0,32.0,5.3,5.0,43.0,120.0,13.0,19.0,25.0,13.0,25.0,25.0,1.0,1.7,1.0,4.0,0.0,0.0,7.0,15.6,3.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAM AKERS,RB,287.2,5.0,0.0,0.0,0.9,0.2,4.3,6.5,0.1,27.8,227.0,79.2,0.0,0.0,311.7,5.8,237.0,93.2,345.0,41.3,14.0,393.0,14.0,3.0,68.0,334.0,104.0,2.0,444.0,32.8,NO,13.0,336.0,20,19,19,4.0,500.0,500,1.1,86.7,67.0,103.0,11.7,9.0,117.0,91.8,68.0,104.0,13.8,9.0,117.0,18.0,0.0,47.0,20.0,0.0,60.0,13.0,13.0,0.0,4.0,0.0,2.0,0.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAM LITTLE,K,293.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,126.0,0.0,0.0,299.8,7.4,192.0,126.0,370.0,48.8,14.0,374.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,44.1,JAC,14.0,332.0,23,31,2,1.0,500.0,500,,21.5,16.0,22.0,3.0,4.0,31.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,6.0,8.0,5.0,0.0,0.5,0.4,0.5,0.3,1.6,1.6,27.0,27.0
CAMERON DICKER,K,193.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,179.0,0.0,0.0,193.6,10.5,179.0,179.0,194.0,6.8,11.0,239.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,7.2,LAC,11.0,239.0,12,21,5,1.0,500.0,112,,3.1,1.0,3.0,1.8,1.0,11.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,11.0,9.0,0.1,0.5,0.5,0.6,0.5,2.1,1.9,36.0,33.0
CAMERON SKATTEBO,RB,106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,115.9,0.0,77.0,0.0,112.0,23.4,8.0,221.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,20.6,NYG,8.0,159.0,24,13,28,2.0,95.5,96,0.0,37.5,27.0,38.0,5.6,5.0,53.0,37.2,27.0,34.0,5.5,5.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMERON WARD,QB,205.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,185.2,0.0,124.0,0.0,176.0,38.4,10.0,334.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,39.7,TEN,11.0,320.0,20,27,3,1.0,164.0,163,,26.5,20.0,27.0,2.1,5.0,33.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARSON STEELE,RB,343.3,1.1,0.0,0.0,0.4,0.0,1.6,3.5,0.0,11.4,329.0,16.9,0.0,0.0,346.5,1.5,331.0,23.9,457.0,20.6,15.0,382.0,7.0,0.0,26.0,466.0,56.0,0.0,183.0,15.0,KC,16.0,364.0,25,12,30,5.0,500.0,500,0.7,121.7,103.0,131.0,11.9,10.0,137.0,117.9,99.0,129.0,13.4,10.0,133.0,11.0,0.0,93.0,0.0,0.0,93.0,0.0,10.0,12.0,6.0,15.0,4.0,16.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARTAVIOUS BIGSBY,RB,108.3,7.6,0.0,0.0,0.4,0.0,3.4,10.5,0.4,47.9,60.0,122.0,0.0,0.0,131.3,8.1,71.0,129.0,127.0,21.7,9.0,188.0,7.0,0.0,54.0,108.0,168.0,7.0,766.0,22.7,JAC,8.0,159.0,28,30,15,2.0,122.0,134,0.8,38.5,23.0,39.0,6.8,5.0,55.0,42.0,24.0,43.0,6.8,5.0,58.0,12.0,13.0,53.0,27.0,13.0,53.0,20.0,32.0,47.8,21.0,52.5,11.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEDRIC TILLMAN,WR,156.3,4.7,0.0,0.0,2.6,0.3,30.8,0.1,0.0,-0.5,117.0,51.4,0.0,0.0,143.7,7.3,108.0,80.4,140.0,17.2,9.0,177.0,29.0,3.0,339.0,153.0,1.0,0.0,-5.0,17.1,CLE,9.0,199.0,20,14,25,2.0,175.5,185,4.5,59.8,48.0,57.0,5.2,6.0,72.0,57.7,46.0,55.0,5.5,6.0,69.0,49.0,9.0,64.0,27.0,9.0,64.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.8,2.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEDRICK WILSON,WR,378.0,2.0,0.0,0.0,1.3,0.1,14.1,0.0,0.0,0.0,372.0,29.9,0.0,0.0,362.0,3.3,345.0,49.9,497.0,17.0,16.0,379.0,20.0,1.0,211.0,502.0,0.0,0.0,0.0,6.0,NO,16.0,384.0,5,3,23,4.0,500.0,500,1.8,163.0,137.0,166.0,14.2,11.0,183.0,162.2,137.0,169.0,14.6,11.0,180.0,27.0,0.0,86.0,7.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEEDEE LAMB,WR,6.0,10.8,0.0,0.0,6.7,0.4,79.6,0.9,0.0,4.7,4.0,162.4,0.0,0.0,4.0,17.6,2.0,263.4,3.0,1.2,1.0,9.0,101.0,6.0,1194.0,5.0,14.0,0.0,70.0,1.8,DAL,2.0,11.0,10,7,8,1.0,5.5,6,10.1,3.1,2.0,3.0,1.1,1.0,7.0,2.8,2.0,3.0,0.8,1.0,6.0,152.0,7.0,13.0,47.0,13.0,7.0,67.0,1.0,1.9,0.0,0.0,0.0,0.0,16.0,25.4,3.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAD RYLAND,K,267.2,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,125.0,0.0,0.0,295.0,9.6,243.0,125.0,415.0,48.2,15.0,369.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,36.5,ARI,15.0,332.0,17,27,3,1.0,500.0,500,,23.9,15.0,26.0,4.3,5.0,31.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,11.0,7.0,4.0,0.0,0.5,0.8,0.5,0.3,2.1,2.0,27.0,26.0
CHASE BROWN,RB,30.0,12.6,0.0,0.0,3.4,0.3,22.5,14.3,0.4,61.9,15.0,201.0,0.0,0.0,27.9,15.9,18.0,255.0,27.0,7.2,4.0,46.0,54.0,4.0,360.0,28.0,229.0,7.0,990.0,6.1,CIN,4.0,45.0,26,27,22,1.0,23.0,33,4.1,11.9,7.0,12.0,2.0,3.0,17.0,9.2,6.0,8.0,2.3,2.0,15.0,65.0,19.0,13.0,75.0,31.0,13.0,75.0,44.0,62.9,28.0,63.6,12.0,57.1,12.0,10.3,7.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHASE MCLAUGHLIN,K,209.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,164.0,0.0,0.0,207.6,9.6,191.0,164.0,205.0,11.1,11.0,281.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,11.5,TB,11.0,281.0,1,11,4,1.0,500.0,105,,7.0,3.0,5.0,2.1,2.0,11.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,7.0,4.0,8.0,0.0,0.6,0.4,0.2,0.5,3.3,3.2,56.0,54.0
CHATARIUS ATWELL,WR,270.8,3.3,0.0,0.0,2.5,0.0,33.1,0.1,0.0,0.4,203.0,56.9,0.0,0.0,262.6,5.8,198.0,98.9,318.0,43.9,13.0,381.0,42.0,0.0,562.0,322.0,2.0,0.0,7.0,43.6,LAR,13.0,354.0,25,23,31,3.0,500.0,500,3.6,98.6,74.0,111.0,16.5,9.0,131.0,96.1,74.0,111.0,15.3,9.0,126.0,62.0,0.0,63.0,0.0,0.0,63.0,0.0,1.0,1.1,0.0,0.0,0.0,0.0,3.0,4.0,1.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHICAGO BEARS,DEF,279.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,121.0,0.0,0.0,279.9,7.1,193.0,121.0,297.0,32.9,13.0,349.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,36.0,CHI,13.0,355.0,11,12,11,0.0,500.0,500,,19.4,13.0,20.0,2.6,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,40.0,,0.0,0.1,0.7,0.6,0.0,0.0,0.0,0.0,1.0,13.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,
CHIGOZIEM OKONKWO,TE,224.8,3.6,0.0,0.0,3.1,0.1,28.2,0.1,0.0,1.0,157.0,61.6,0.0,0.0,207.2,6.7,96.0,113.6,199.0,40.2,11.0,326.0,52.0,2.0,479.0,213.0,1.0,0.0,17.0,30.5,TEN,11.0,327.0,12,23,1,1.0,198.5,199,4.1,26.1,19.0,26.0,4.4,4.0,44.0,24.1,16.0,26.0,5.0,4.0,43.0,70.0,6.0,63.0,19.0,0.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.1,1.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIMERE DIKE,WR,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,323.2,0.0,240.0,0.0,354.0,36.2,14.0,377.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,34.3,TEN,14.0,377.0,18,20,10,5.0,500.0,500,0.0,116.4,85.0,122.0,12.7,9.0,133.0,117.7,88.0,121.0,13.3,9.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRIS BOSWELL,K,205.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,191.0,0.0,0.0,203.9,11.2,169.0,191.0,204.0,13.4,11.0,278.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,13.8,PIT,11.0,279.0,29,13,32,1.0,500.0,137,,8.5,2.0,8.0,4.4,2.0,21.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,12.0,7.0,13.0,0.0,0.5,0.7,0.4,0.8,2.1,2.1,35.0,35.0
CHRIS GODWIN,WR,94.0,12.5,0.0,0.0,7.1,0.7,82.3,0.1,0.0,0.3,61.0,87.8,0.0,0.0,76.9,19.7,46.0,137.8,76.0,20.1,7.0,132.0,50.0,5.0,576.0,89.0,1.0,0.0,2.0,19.0,TB,8.0,149.0,3,5,4,2.0,75.0,90,8.9,39.4,28.0,40.0,6.6,5.0,58.0,35.8,24.0,35.0,7.2,5.0,54.0,62.0,29.0,0.0,57.0,29.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.8,5.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRIS OLAVE,WR,78.5,5.6,0.0,0.0,4.0,0.1,50.0,0.1,0.0,0.9,50.0,44.7,0.0,0.0,59.7,9.6,39.0,76.7,55.0,13.4,6.0,108.0,32.0,1.0,400.0,76.0,1.0,0.0,7.0,13.0,NO,7.0,122.0,5,3,23,1.0,72.0,88,5.5,34.0,23.0,32.0,4.6,5.0,49.0,29.2,20.0,29.0,4.7,4.0,46.0,44.0,0.0,50.0,25.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.8,1.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRIS TYREE,RB,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,344.1,0.0,311.0,0.0,429.0,24.3,15.0,382.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,24.4,NO,15.0,393.0,20,19,19,0.0,500.0,500,0.0,112.9,101.0,123.0,11.2,10.0,133.0,108.4,99.0,122.0,8.0,10.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRISTIAN KIRK,WR,145.8,5.5,0.0,0.0,3.4,0.1,47.4,0.0,0.0,0.0,116.0,43.9,0.0,0.0,133.3,8.9,106.0,70.9,128.0,19.5,9.0,207.0,27.0,1.0,379.0,142.0,0.0,0.0,0.0,18.2,HOU,9.0,204.0,16,8,27,2.0,148.0,500,5.9,56.5,47.0,54.0,5.5,6.0,75.0,54.3,45.0,52.0,5.7,6.0,75.0,47.0,0.0,50.0,13.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.5,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
