PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH
A.J. Brown,WR,20.6,12.7,0.0,0.0,5.0,0.8,76.8,0.0,0.0,0.0,11.0,177.5,0.0,0.0,21.3,17.7,5.0,247.5,21.0,6.1,3.0,37.0,70.0,11.0,1075.0,19.0,0.0,0.0,0.0,4.1,TEN,3.0,44.0,25,27,20,1
A.J. Green,WR,216.0,4.0,0.0,0.0,2.9,0.1,32.7,0.0,0.0,0.0,62.0,64.3,0.0,0.0,206.7,7.0,113.0,111.3,200.0,27.4,9.0,271.0,47.0,2.0,523.0,208.0,0.0,0.0,0.0,27.4,ARI,11.0,330.0,11,13,15,3
AJ Dillon,RB,108.8,3.5,0.0,0.0,0.2,0.0,1.9,4.2,0.2,22.0,60.0,38.3,0.0,0.0,115.5,3.7,76.0,40.3,112.0,20.2,7.0,186.0,2.0,0.0,21.0,110.0,46.0,2.0,242.0,16.1,GB,8.0,168.0,30,26,27,2
Aaron Jones,RB,8.8,15.1,0.0,0.0,3.4,0.1,25.4,14.4,0.6,78.9,3.0,211.9,0.0,0.0,8.4,18.5,3.0,258.9,8.0,3.9,1.0,23.0,47.0,2.0,355.0,9.0,201.0,9.0,1104.0,2.9,GB,2.0,22.0,30,26,27,1
Aaron Rodgers,QB,76.1,24.2,3.0,268.7,0.0,0.0,0.0,2.4,0.2,9.3,43.0,387.26,48.0,4299.0,72.3,24.3,54.0,388.26,71.0,10.3,5.0,105.0,0.0,0.0,0.0,69.0,38.0,3.0,149.0,11.9,GB,7.0,111.0,31,29,20,1
Adam Humphries,WR,310.9,5.0,0.0,0.0,3.3,0.3,32.6,0.1,0.0,0.0,128.0,34.8,0.0,0.0,294.0,8.3,182.0,57.8,355.0,48.9,11.0,378.0,23.0,2.0,228.0,394.0,1.0,0.0,0.0,66.6,WAS,15.0,377.0,14,25,1,3
Adam Shaheen,TE,333.5,2.1,0.0,0.0,0.8,0.2,9.4,0.0,0.0,0.0,331.0,33.0,0.0,0.0,343.8,2.8,284.0,45.0,498.0,70.5,13.0,464.0,12.0,3.0,150.0,491.0,0.0,0.0,0.0,2.5,MIA,16.0,336.0,2,2,29,2
Adam Thielen,WR,45.2,12.0,0.0,0.0,4.9,0.9,61.7,0.2,0.0,1.0,27.0,180.0,0.0,0.0,52.4,16.9,33.0,254.0,49.0,10.8,4.0,88.0,74.0,14.0,925.0,44.0,3.0,0.0,15.0,7.7,MIN,5.0,86.0,18,6,28,2
Adam Trautman,TE,160.6,1.5,0.0,0.0,1.0,0.1,11.4,0.0,0.0,0.0,69.0,23.1,0.0,0.0,180.4,2.5,106.0,38.1,185.0,46.3,8.0,369.0,15.0,1.0,171.0,155.0,0.0,0.0,0.0,54.3,NO,10.0,364.0,8,21,3,1
Adrian Peterson,RB,327.0,7.0,0.0,0.0,0.8,0.0,6.3,9.8,0.4,37.8,233.0,112.5,0.0,0.0,324.0,7.8,237.0,124.5,381.0,31.2,12.0,388.0,12.0,0.0,101.0,352.0,156.0,7.0,604.0,30.3,FA,14.0,385.0,33,33,33,0
Albert Okwuegbunam,TE,324.7,4.5,0.0,0.0,2.8,0.3,30.3,0.0,0.0,0.0,184.0,18.1,0.0,0.0,331.1,7.3,197.0,29.1,359.0,32.2,12.0,385.0,11.0,1.0,121.0,374.0,0.0,0.0,0.0,37.7,DEN,14.0,378.0,4,7,12,2
Aldrick Rosas,K,331.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,39.0,0.0,0.0,286.3,6.5,178.0,39.0,482.0,67.1,13.0,353.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,15.6,FA,16.0,342.0,33,33,33,0
Alex Collins,RB,246.6,6.7,0.0,0.0,0.3,0.0,1.3,6.0,0.7,25.7,180.0,20.1,0.0,0.0,280.4,7.0,170.0,21.1,397.0,64.6,12.0,391.0,1.0,0.0,4.0,415.0,18.0,2.0,77.0,54.0,SEA,15.0,318.0,24,30,9,4
Alexander Mattison,RB,150.4,5.7,0.0,0.0,1.0,0.1,9.6,7.4,0.2,33.4,99.0,73.9,0.0,0.0,157.5,6.7,110.0,86.9,146.0,22.9,8.0,245.0,13.0,1.0,125.0,138.0,96.0,2.0,434.0,27.0,MIN,9.0,317.0,12,6,28,2
Allen Lazard,WR,199.6,6.5,0.0,0.0,3.3,0.3,45.1,0.2,0.0,1.7,136.0,64.8,0.0,0.0,222.2,9.8,141.0,97.8,226.0,29.9,9.0,298.0,33.0,3.0,451.0,196.0,2.0,0.0,17.0,26.9,GB,11.0,295.0,29,29,19,4
Allen Robinson II,WR,30.8,10.1,0.0,0.0,6.4,0.4,78.1,0.1,0.0,-0.1,16.0,160.9,0.0,0.0,24.9,16.4,13.0,262.9,24.0,4.6,3.0,36.0,102.0,6.0,1250.0,29.0,1.0,0.0,-1.0,4.3,CHI,4.0,45.0,12,19,9,0
Alshon Jeffery,WR,324.3,2.5,0.0,0.0,0.9,0.1,16.4,0.0,0.0,0.0,265.0,17.5,0.0,0.0,345.6,3.4,271.0,23.5,448.0,37.9,13.0,440.0,6.0,1.0,115.0,395.0,0.0,0.0,0.0,26.8,FA,15.0,385.0,33,33,33,0
Alvin Kamara,RB,5.8,19.7,0.0,0.0,5.5,0.3,50.4,12.5,1.1,62.1,2.0,294.8,0.0,0.0,3.1,25.2,2.0,377.8,3.0,1.3,1.0,10.0,83.0,5.0,756.0,4.0,187.0,16.0,932.0,2.6,NO,2.0,27.0,25,21,22,1
Amari Cooper,WR,37.0,9.1,0.0,0.0,5.8,0.3,69.6,0.4,0.0,0.9,24.0,144.8,0.0,0.0,35.2,14.8,24.0,236.8,33.0,5.0,4.0,50.0,92.0,5.0,1114.0,37.0,6.0,0.0,14.0,5.9,DAL,5.0,65.0,27,21,27,2
Amari Rodgers,WR,260.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,276.0,0.0,174.0,0.0,284.0,38.4,10.0,383.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,39.4,GB,12.0,375.0,29,29,19,3
Ameer Abdullah,RB,328.3,1.4,0.0,0.0,0.5,0.1,3.6,0.5,0.0,2.6,245.0,22.0,0.0,0.0,391.2,1.9,356.0,30.0,495.0,42.5,13.0,473.0,8.0,2.0,58.0,449.0,8.0,0.0,42.0,54.4,MIN,15.0,393.0,12,6,28,3
Amon-Ra St. Brown,WR,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,202.3,0.0,102.0,0.0,192.0,41.6,9.0,338.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,44.2,DET,11.0,354.0,23,30,6,3
Andrew Jacas,UNKNOWN,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,336.3,0.0,326.0,0.0,520.0,8.6,14.0,347.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,4.1,SF,16.0,347.0,33,33,33,0
Andy Dalton,QB,341.1,13.1,1.3,197.3,0.0,0.0,0.0,2.5,0.0,10.4,134.0,143.9,14.0,2170.0,328.7,13.2,167.0,144.9,310.0,37.1,11.0,387.0,0.0,0.0,0.0,351.0,28.0,0.0,114.0,34.5,CHI,14.0,396.0,23,22,23,2
Andy Isabella,WR,310.5,2.6,0.0,0.0,1.6,0.2,17.2,0.1,0.0,-0.5,262.0,33.8,0.0,0.0,323.6,4.2,257.0,54.8,337.0,33.1,11.0,418.0,21.0,2.0,224.0,321.0,1.0,0.0,-6.0,28.3,ARI,13.0,379.0,11,13,15,5
Anthony Firkser,TE,182.0,2.8,0.0,0.0,2.4,0.1,24.2,0.0,0.0,0.0,113.0,44.7,0.0,0.0,177.2,5.2,92.0,83.7,164.0,42.4,8.0,352.0,39.0,1.0,387.0,179.0,0.0,0.0,0.0,44.3,TEN,10.0,352.0,26,14,28,1
Anthony McFarland Jr.,RB,273.9,1.5,0.0,0.0,0.5,0.0,4.9,3.0,0.0,10.3,186.0,16.7,0.0,0.0,268.3,2.1,181.0,22.7,273.0,39.3,10.0,388.0,6.0,0.0,54.0,281.0,33.0,0.0,113.0,30.4,PIT,12.0,374.0,4,11,5,0
Anthony Miller,WR,246.8,3.7,0.0,0.0,3.1,0.1,30.3,0.1,0.0,0.8,189.0,59.7,0.0,0.0,256.2,6.8,194.0,108.7,267.0,39.5,10.0,379.0,49.0,2.0,485.0,253.0,2.0,0.0,12.0,28.8,HOU,12.0,333.0,10,14,13,3
Anthony Schwartz,WR,353.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,385.9,0.0,322.0,0.0,445.0,74.8,13.0,648.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,21.0,CLE,15.0,375.0,32,31,24,5
Antonio Brown,WR,107.9,9.0,0.0,0.0,5.6,0.5,60.4,0.3,0.0,-0.3,43.0,72.1,0.0,0.0,90.6,14.6,37.0,117.1,87.0,22.9,6.0,196.0,45.0,4.0,483.0,111.0,2.0,0.0,-2.0,27.3,TB,8.0,196.0,19,15,21,3
Antonio Gandy-Golden,WR,333.1,0.4,0.0,0.0,0.2,0.0,0.5,0.2,0.0,3.7,286.0,2.5,0.0,0.0,352.2,0.6,290.0,3.5,427.0,29.4,12.0,422.0,1.0,0.0,3.0,379.0,1.0,0.0,22.0,26.1,WAS,14.0,378.0,14,25,1,6
Antonio Gibson,RB,17.2,11.9,0.0,0.0,2.6,0.0,17.6,12.1,0.8,56.8,5.0,166.2,0.0,0.0,19.9,14.4,3.0,202.2,18.0,6.2,3.0,42.0,36.0,0.0,247.0,15.0,170.0,11.0,795.0,7.4,WAS,3.0,42.0,18,18,11,1
Arizona Cardinals,DEF,290.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,108.0,0.0,0.0,276.1,6.8,176.0,108.0,262.0,32.4,10.0,330.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,26.9,ARI,13.0,337.0,18,17,17,0
Atlanta Falcons,DEF,320.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.0,0.0,0.0,318.8,4.5,229.0,72.0,299.0,18.9,10.0,355.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,13.9,ATL,13.0,360.0,1,2,3,0
Auden Tate,WR,343.0,1.7,0.0,0.0,1.6,0.0,16.7,0.0,0.0,0.0,240.0,15.0,0.0,0.0,334.3,3.2,256.0,29.0,388.0,40.8,12.0,390.0,14.0,0.0,150.0,412.0,0.0,0.0,0.0,32.9,CIN,15.0,396.0,24,20,22,4
Austin Ekeler,RB,25.6,11.1,0.0,0.0,5.4,0.2,40.3,11.6,0.1,53.0,6.0,111.3,0.0,0.0,8.0,16.5,3.0,165.3,7.0,3.8,1.0,28.0,54.0,2.0,403.0,23.0,116.0,1.0,530.0,30.4,LAC,4.0,334.0,13,25,3,1
Austin Hooper,TE,163.7,5.2,0.0,0.0,3.5,0.3,33.5,0.0,0.0,0.0,94.0,67.5,0.0,0.0,160.7,8.7,78.0,113.5,147.0,32.1,8.0,267.0,46.0,4.0,435.0,149.0,0.0,0.0,0.0,31.8,CLE,10.0,258.0,22,17,21,1
Austin Seibert,K,309.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,0.0,0.0,308.6,5.4,213.0,27.0,329.0,23.7,11.0,353.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,20.1,DET,13.0,351.0,1,8,2,0
Baker Mayfield,QB,139.2,16.0,1.6,222.7,0.0,0.0,0.0,3.4,0.1,10.3,79.0,255.62,26.0,3563.0,142.5,16.0,114.0,256.62,129.0,25.4,7.0,252.0,0.0,0.0,0.0,129.0,54.0,1.0,165.0,25.5,CLE,9.0,254.0,29,27,25,1
Baltimore Ravens,DEF,155.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,141.0,0.0,0.0,158.8,8.3,134.0,141.0,163.0,15.3,8.0,235.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,11.9,BAL,10.0,212.0,32,32,29,0
Ben Roethlisberger,QB,157.1,18.5,2.2,253.5,0.0,0.0,0.0,1.7,0.0,0.7,88.0,277.22,33.0,3803.0,150.6,18.5,105.0,277.22,141.0,30.7,7.0,284.0,0.0,0.0,0.0,145.0,25.0,0.0,11.0,19.8,PIT,9.0,202.0,9,14,9,1
Benny Snell Jr.,RB,208.2,4.1,0.0,0.0,0.6,0.0,3.8,6.9,0.3,23.0,125.0,64.9,0.0,0.0,245.7,4.7,149.0,74.9,260.0,48.3,10.0,362.0,10.0,0.0,61.0,213.0,111.0,4.0,368.0,44.7,PIT,11.0,357.0,4,11,5,0
Blake Bell,TE,369.5,0.7,0.0,0.0,0.7,0.0,6.9,0.1,0.0,0.1,368.0,11.2,0.0,0.0,362.5,1.4,238.0,22.2,506.0,87.3,13.0,484.0,11.0,0.0,110.0,504.0,1.0,0.0,2.0,1.5,KC,16.0,371.0,23,20,20,2
Blake Jarwin,TE,154.0,1.2,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,92.0,1.2,0.0,0.0,161.3,2.2,108.0,2.2,151.0,28.7,8.0,267.0,1.0,0.0,12.0,140.0,0.0,0.0,0.0,27.5,DAL,9.0,256.0,16,6,24,1
Boston Scott,RB,264.9,4.4,0.0,0.0,1.6,0.1,13.3,5.0,0.1,23.4,143.0,70.6,0.0,0.0,209.7,6.0,123.0,95.6,220.0,42.4,9.0,357.0,25.0,1.0,212.0,273.0,80.0,1.0,374.0,41.6,PHI,12.0,363.0,15,3,30,2
Brandin Cooks,WR,82.8,10.1,0.0,0.0,5.4,0.4,76.7,0.0,0.0,0.0,37.0,151.0,0.0,0.0,82.1,15.5,45.0,232.0,76.0,18.6,6.0,183.0,81.0,6.0,1150.0,79.0,0.0,0.0,0.0,16.7,HOU,7.0,171.0,10,14,13,1
Brandon Aiyuk,WR,54.5,10.4,0.0,0.0,5.0,0.4,62.3,0.5,0.2,6.4,32.0,124.5,0.0,0.0,57.1,15.4,36.0,184.5,55.0,13.5,5.0,157.0,60.0,5.0,748.0,51.0,6.0,2.0,77.0,9.8,SF,6.0,86.0,1,9,2,2
Brandon McManus,K,270.4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,136.0,0.0,0.0,260.8,9.1,197.0,136.0,243.0,21.4,10.0,298.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,19.0,DEN,12.0,300.0,10,17,1,0
Braxton Berrios,WR,332.8,3.8,0.0,0.0,2.3,0.2,24.6,0.2,0.0,1.8,222.0,60.3,0.0,0.0,374.4,6.1,339.0,97.3,470.0,34.0,13.0,452.0,37.0,3.0,394.0,441.0,3.0,0.0,29.0,63.0,NYJ,15.0,396.0,7,10,11,6
Breshad Perriman,WR,188.8,5.8,0.0,0.0,2.5,0.3,42.1,0.1,0.0,0.5,106.0,69.1,0.0,0.0,236.5,8.3,129.0,99.1,290.0,57.1,10.0,384.0,30.0,3.0,505.0,181.0,1.0,0.0,6.0,27.1,CHI,10.0,271.0,12,19,9,2
Brevin Jordan,TE,340.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,348.5,0.0,289.0,0.0,387.0,33.2,12.0,463.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,31.4,HOU,15.0,389.0,10,12,16,2
Bryan Edwards,WR,224.6,2.1,0.0,0.0,0.9,0.1,16.1,0.0,0.0,0.0,88.0,25.3,0.0,0.0,187.5,3.0,82.0,36.3,179.0,40.2,8.0,340.0,11.0,1.0,193.0,219.0,0.0,0.0,0.0,32.1,LV,11.0,379.0,31,32,17,3
Bryce Love,RB,323.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,349.9,0.0,316.0,0.0,450.0,31.3,13.0,430.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,29.7,FA,14.0,368.0,33,33,33,0
Brycen Hopkins,TE,362.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,363.8,0.0,321.0,0.0,451.0,27.8,13.0,428.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,15.3,LAR,15.0,390.0,30,27,25,2
Buffalo Bills,DEF,190.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,118.0,0.0,0.0,191.9,7.4,145.0,118.0,191.0,20.7,9.0,249.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,20.1,BUF,10.0,250.0,27,29,10,0
Byron Pringle,WR,293.3,2.3,0.0,0.0,1.1,0.1,13.3,0.0,0.0,0.0,148.0,28.0,0.0,0.0,283.8,3.4,166.0,41.0,326.0,52.8,11.0,393.0,13.0,1.0,160.0,346.0,0.0,0.0,0.0,58.8,KC,14.0,390.0,26,23,25,4
C.J. Ham,RB,348.0,1.2,0.0,0.0,0.5,0.1,6.5,0.3,0.0,1.2,329.0,17.5,0.0,0.0,324.7,1.7,236.0,25.5,468.0,72.5,13.0,451.0,8.0,1.0,97.0,497.0,5.0,0.0,18.0,19.0,MIN,16.0,367.0,12,6,28,5
C.J. Uzomah,TE,292.9,7.3,0.0,0.0,4.0,0.5,43.5,0.0,0.0,0.0,136.0,14.7,0.0,0.0,278.2,11.3,163.0,22.7,339.0,43.0,11.0,356.0,8.0,1.0,87.0,344.0,0.0,0.0,0.0,48.9,CIN,14.0,373.0,24,15,27,2
Cairo Santos,K,309.1,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,139.0,0.0,0.0,298.8,8.7,210.0,139.0,314.0,27.6,11.0,342.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,21.7,CHI,14.0,353.0,22,28,13,0
Calvin Ridley,WR,15.8,12.8,0.0,0.0,6.0,0.6,91.6,0.3,0.0,0.1,10.0,191.5,0.0,0.0,13.4,18.8,5.0,281.5,13.0,2.9,2.0,25.0,90.0,9.0,1374.0,13.0,5.0,0.0,1.0,3.4,ATL,3.0,49.0,8,12,10,1
Cam Newton,QB,222.8,17.9,0.5,177.1,0.0,0.0,0.0,9.1,0.8,39.5,81.0,268.98,8.0,2657.0,291.3,18.1,114.0,270.98,323.0,63.2,11.0,385.0,0.0,0.0,0.0,209.0,137.0,12.0,592.0,57.7,FA,11.0,334.0,33,33,33,2
Cam Sims,WR,347.1,3.4,0.0,0.0,2.0,0.1,29.8,0.1,0.0,0.3,175.0,54.2,0.0,0.0,351.2,5.4,270.0,86.2,419.0,35.4,12.0,404.0,32.0,1.0,477.0,429.0,1.0,0.0,5.0,46.9,WAS,15.0,390.0,14,25,1,6
Cameron Brate,TE,345.9,2.5,0.0,0.0,1.8,0.1,17.6,0.0,0.0,0.0,299.0,40.2,0.0,0.0,350.8,4.3,260.0,68.2,379.0,26.5,12.0,394.0,28.0,2.0,282.0,397.0,0.0,0.0,0.0,15.3,TB,15.0,381.0,14,23,7,2
Carlos Hyde,RB,212.1,6.9,0.0,0.0,1.6,0.0,9.3,8.1,0.4,35.6,149.0,68.9,0.0,0.0,188.0,8.5,122.0,84.9,197.0,42.7,9.0,336.0,16.0,0.0,93.0,218.0,81.0,4.0,356.0,38.4,JAC,11.0,316.0,9,23,2,3
Carolina Panthers,DEF,310.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,99.0,0.0,0.0,296.1,6.2,207.0,99.0,301.0,29.8,10.0,341.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,22.7,CAR,13.0,347.0,6,3,27,0
Carson Wentz,QB,152.6,17.8,1.3,218.3,0.0,0.0,0.0,4.3,0.4,23.0,94.0,213.4,16.0,2620.0,185.1,17.8,106.0,213.4,166.0,41.7,8.0,300.0,0.0,0.0,0.0,144.0,52.0,5.0,276.0,45.9,IND,9.0,364.0,15,4,31,1
Cedrick Wilson,WR,361.5,2.2,0.0,0.0,1.1,0.1,11.8,0.2,0.0,-0.8,306.0,34.62,0.0,0.0,354.9,3.2,297.0,51.62,438.0,31.7,13.0,416.0,17.0,2.0,189.0,486.0,3.0,0.0,-12.0,33.3,DAL,16.0,394.0,27,21,27,4
CeeDee Lamb,WR,35.8,9.0,0.0,0.0,4.6,0.3,58.4,0.6,0.1,5.1,15.0,143.7,0.0,0.0,31.3,13.6,12.0,217.7,30.0,7.3,3.0,65.0,74.0,5.0,935.0,34.0,10.0,1.0,82.0,8.1,DAL,5.0,58.0,27,21,27,1
Chad Beebe,WR,369.5,2.1,0.0,0.0,1.4,0.1,14.4,0.0,0.0,0.0,357.0,30.1,0.0,0.0,361.3,3.6,309.0,50.1,475.0,42.7,13.0,441.0,20.0,2.0,201.0,493.0,0.0,0.0,0.0,13.4,FA,16.0,389.0,33,33,33,3
