,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
MARQUISE GOODWIN,0.8,0.3,0.0,5.6,0.3,0.0,2.8,1.1,10.0,226.0,205.0,270.0,13.4,13.0,241.0,1.2,14.0,220.3,214,264,5.6,13,228,4.0,0.0,67.0,4.0,0.0,33.0,FA,13.0,33,33,33,0,92,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARVIN HARRISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,7.0,11.0,3.4,3.0,25.0,0.0,0.0,10.6,6,9,3.3,2,25,0.0,0.0,0.0,0.0,0.0,0.0,ARI,0.0,7,14,5,0,0,0,0,0,0,1,15.5,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARVIN JONES,0.3,0.8,0.0,5.8,0.0,0.0,0.0,1.7,1.5,219.2,132.0,240.0,68.6,12.0,283.0,1.1,6.5,210.8,114,239,71.6,12,275,5.0,0.0,35.0,0.0,0.0,0.0,FA,10.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,3.1,0,0.0
MARVIN MIMS,3.0,1.4,0.1,23.6,0.6,0.0,1.9,2.1,48.7,74.3,54.0,75.0,9.8,7.0,105.0,4.4,70.7,76.0,55,75,10.0,7,103,22.0,1.0,377.0,9.0,0.0,30.0,DEN,33.0,19,28,8,7,73,13,0,80,13,2,500.0,500,1,1.3,0,0.0,0,0.0,1,1.5,1,2.9
MASON KINSEY,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.2,0.6,245.8,204.0,260.0,30.9,13.0,297.0,0.3,1.6,243.5,215,260,24.4,13,280,1.0,0.0,6.0,0.0,0.0,0.0,TEN,1.0,28,29,19,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MASON TIPTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.3,126.0,237.0,40.6,12.0,231.0,0.0,0.0,188.5,123,235,38.7,12,223,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,15,21,10,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MAURICE ALEXANDER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.5,180.0,301.0,45.5,14.0,271.0,0.0,0.0,226.5,190,300,36.5,14,263,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,24,30,11,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MECOLE HARDMAN,1.1,1.5,0.0,12.4,0.1,0.0,0.3,2.4,10.7,145.5,106.0,151.0,23.8,10.0,205.0,2.6,25.7,148.3,100,155,23.8,10,205,15.0,0.0,124.0,1.0,0.0,3.0,KC,24.0,8,6,14,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,2,2.3,0,0.0
MICHAEL AVILA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.5,260.0,313.0,4.5,14.0,269.0,0.0,0.0,278.5,274,314,4.5,14,283,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MICHAEL PITTMAN,8.8,6.8,0.3,72.0,0.0,0.0,0.0,9.8,141.2,27.1,8.0,27.0,4.6,4.0,35.0,15.6,250.2,16.2,6,14,5.2,3,29,109.0,4.0,1152.0,0.0,0.0,0.0,IND,156.0,22,19,26,0,7,47,7,7,60,1,35.5,25,0,0.0,0,0.0,0,0.0,19,32.2,4,16.0
MICHAEL THOMAS,5.1,3.9,0.1,44.8,0.0,0.0,0.0,6.4,50.8,111.5,81.0,117.0,15.4,9.0,158.0,9.0,89.8,113.1,81,119,16.2,9,164,39.0,1.0,448.0,0.0,0.0,0.0,FA,64.0,33,33,33,0,20,10,0,20,0,0,500.0,500,0,0.0,0,0.0,0,0.0,9,13.8,5,15.2
MICHAEL WILSON,5.9,2.9,0.2,43.5,0.0,0.0,0.0,4.5,76.5,67.2,52.0,65.0,4.7,7.0,79.0,8.8,114.5,68.3,51,68,5.2,7,83,38.0,3.0,565.0,0.0,0.0,0.0,ARI,58.0,7,14,5,8,50,17,8,50,17,2,169.0,500,0,0.0,0,0.0,0,0.0,7,12.1,4,15.4
MICHAEL WOODS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.5,230.0,307.0,3.5,14.0,237.0,0.0,0.0,236.0,236,304,0.0,14,236,0.0,0.0,0.0,0.0,0.0,0.0,CLE,0.0,26,18,30,0,0,0,0,0,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MIKE EVANS,12.0,4.6,0.8,73.8,0.0,0.0,0.0,8.0,203.5,11.6,7.0,10.0,3.1,2.0,22.0,16.6,282.5,16.4,8,15,3.4,3,28,79.0,13.0,1255.0,0.0,0.0,0.0,TB,136.0,21,16,24,31,13,69,31,13,63,1,36.5,26,0,0.0,0,0.0,0,0.0,14,23.7,8,27.6
MIKE STRACHAN,1.1,0.3,0.0,11.3,0.0,0.0,0.0,0.8,4.5,243.2,212.0,256.0,24.3,13.0,293.0,1.4,5.5,238.5,218,251,20.8,13,282,1.0,0.0,45.0,0.0,0.0,0.0,FA,3.0,33,33,33,0,75,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MIKE WILLIAMS,10.4,6.3,0.3,83.0,0.3,0.0,1.0,8.7,31.2,55.7,39.0,57.0,6.9,6.0,76.0,16.7,50.2,57.7,43,58,6.9,6,77,19.0,1.0,249.0,1.0,0.0,3.0,NYJ,26.0,16,20,12,33,0,33,33,0,67,2,144.5,135,0,0.0,0,0.0,0,0.0,2,2.7,2,4.5
MILES BOYKIN,0.1,0.2,0.0,1.1,0.0,0.0,0.0,0.3,1.7,220.3,197.0,228.0,11.6,12.0,232.0,0.3,4.7,217.5,185,227,16.3,12,239,3.0,0.0,17.0,0.0,0.0,0.0,NYG,4.0,4,23,1,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MITCHELL TINSLEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,151.0,272.0,37.7,13.0,236.0,0.0,0.0,193.0,130,259,45.0,13,232,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,13,4,28,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MONTRELL WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,184.0,308.0,54.0,14.0,292.0,0.0,0.0,231.0,189,303,42.0,14,273,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,8,6,14,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NATHANIEL DELL,10.7,4.3,0.6,64.5,1.0,0.0,4.6,6.8,118.0,26.6,16.0,26.0,5.2,4.0,40.0,15.0,165.0,30.9,20,32,4.8,5,45,47.0,7.0,709.0,11.0,0.0,51.0,HOU,75.0,31,32,16,27,36,55,27,36,55,3,65.5,62,2,2.6,0,0.0,0,0.0,8,11.8,3,8.3
NELSON AGHOLOR,3.7,2.1,0.2,22.4,0.0,0.0,0.0,2.6,62.1,109.5,88.0,116.0,14.8,9.0,161.0,5.7,97.1,108.6,89,116,13.4,9,145,35.0,4.0,381.0,0.0,0.0,0.0,BAL,45.0,12,10,13,0,69,13,0,56,6,2,500.0,500,0,0.0,0,0.0,0,0.0,7,10.9,2,6.5
NICK WESTBROOK,4.1,2.0,0.2,26.4,0.0,0.0,0.0,3.2,57.0,141.2,122.0,147.0,15.4,10.0,194.0,6.1,85.0,140.5,115,147,15.2,10,186,28.0,3.0,370.0,0.0,0.0,0.0,TEN,45.0,28,29,19,0,54,8,0,62,8,5,500.0,500,0,0.0,0,0.0,0,0.0,6,12.8,2,8.7
NICO COLLINS,12.0,5.3,0.5,86.5,0.1,0.0,0.5,7.3,180.4,14.2,9.0,14.0,4.1,3.0,28.0,17.4,260.4,17.1,9,17,4.7,3,33,80.0,8.0,1297.0,1.0,0.0,7.0,HOU,109.0,31,32,16,21,29,43,21,29,36,1,29.0,33,0,0.0,0,0.0,0,0.0,15,22.1,9,25.0
NIKKO REMIGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.4,147.0,232.0,40.7,12.0,269.0,0.0,0.0,209.6,149,236,39.8,12,268,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,8,6,14,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NKEAL HARRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.8,158.0,236.0,34.9,12.0,268.0,0.0,0.0,204.8,156,229,28.7,12,244,0.0,0.0,0.0,0.0,0.0,0.0,MIN,0.0,10,24,3,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NOAH BROWN,6.9,3.3,0.2,56.7,0.1,0.0,-0.1,5.5,68.6,106.6,89.0,104.0,10.5,8.0,149.0,10.2,101.6,108.2,90,104,10.0,8,152,33.0,2.0,567.0,1.0,0.0,-1.0,FA,55.0,33,33,33,10,60,30,10,60,30,0,500.0,500,1,1.3,0,0.0,0,0.0,7,10.3,5,13.9
ODELL BECKHAM,5.2,2.5,0.2,40.4,0.0,0.0,0.0,4.6,72.5,88.4,66.0,89.0,8.4,8.0,116.0,7.7,107.5,90.0,67,90,7.9,8,118,35.0,3.0,565.0,0.0,0.0,0.0,MIA,64.0,29,12,32,0,64,29,0,64,21,4,500.0,500,0,0.0,0,0.0,0,0.0,11,17.2,7,22.6
OLAMIDE ZACCHEAUS,1.7,0.6,0.1,9.6,0.0,0.0,0.0,1.2,28.4,125.9,81.0,139.0,24.7,10.0,182.0,2.3,38.4,124.3,81,139,24.6,10,178,10.0,2.0,164.0,0.0,0.0,0.0,WAS,20.0,13,4,28,0,86,7,0,86,0,5,500.0,500,0,0.0,0,0.0,0,0.0,3,6.1,1,5.9
PARKER WASHINGTON,2.6,1.8,0.2,14.7,0.0,0.0,0.0,2.3,23.2,128.4,97.0,130.0,12.2,9.0,163.0,4.4,39.2,126.1,89,130,13.4,9,160,16.0,2.0,132.0,0.0,0.0,0.0,JAC,21.0,32,31,21,0,75,13,0,75,13,4,500.0,500,0,0.0,0,0.0,0,0.0,3,4.8,1,3.3
PARRIS CAMPBELL,0.9,1.7,0.0,8.7,0.0,0.0,0.0,2.3,10.4,129.2,105.0,135.0,20.5,10.0,205.0,2.5,30.4,124.6,99,135,19.8,10,190,20.0,0.0,104.0,0.0,0.0,0.0,FA,27.0,33,33,33,0,100,0,0,92,0,0,500.0,500,0,0.0,0,0.0,0,0.0,4,12.1,1,8.3
PHILLIP DORSETT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,239.8,215.0,271.0,23.7,13.0,285.0,0.0,0.0,235.8,208,267,22.4,13,276,0.0,0.0,0.0,0.0,0.0,0.0,FA,3.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
PUKA NACUA,11.4,6.2,0.4,87.4,0.7,0.0,5.2,9.4,193.5,9.8,6.0,8.0,3.2,2.0,26.0,17.6,298.5,9.6,6,8,2.9,2,21,105.0,6.0,1486.0,12.0,0.0,89.0,LAR,160.0,11,22,6,19,19,56,19,19,56,1,14.5,13,3,3.7,0,0.0,0,0.0,16,21.9,8,19.5
QUENTIN JOHNSTON,3.3,2.2,0.1,25.4,0.2,0.0,0.5,3.9,56.0,79.1,58.0,76.0,12.9,7.0,145.0,5.5,94.0,79.3,51,76,12.8,7,144,38.0,2.0,431.0,3.0,0.0,9.0,LAC,67.0,30,25,25,0,69,0,0,69,0,3,189.5,500,0,0.0,0,0.0,0,0.0,8,11.0,4,9.1
QUEZ WATKINS,2.2,1.7,0.1,15.8,0.0,0.0,0.0,2.3,20.2,152.7,111.0,152.0,26.0,10.0,225.0,3.9,35.2,153.8,113,151,24.8,10,215,15.0,1.0,142.0,0.0,0.0,0.0,PIT,21.0,23,26,20,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,3,6.1,0,0.0
QUINTEZ CEPHUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.8,197.0,264.0,25.9,13.0,259.0,0.0,0.0,234.2,199,263,20.0,13,255,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RAKIM JARRETT,0.6,0.4,0.0,6.0,0.1,0.0,0.0,0.9,6.0,191.3,153.0,179.0,36.8,11.0,286.0,1.0,10.0,189.6,153,181,33.0,11,274,4.0,0.0,60.0,1.0,0.0,0.0,TB,9.0,21,16,24,0,89,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RAMEL KEYTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,202.0,268.0,0.8,13.0,204.0,0.0,0.0,236.7,202,288,24.5,13,255,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,18,17,22,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RANDALL COBB,1.1,0.5,0.1,3.5,0.0,0.0,0.0,1.5,11.9,237.2,211.0,265.0,23.8,13.0,265.0,1.5,16.9,233.8,210,262,19.3,13,259,5.0,1.0,39.0,0.0,0.0,0.0,FA,17.0,33,33,33,0,90,0,0,90,0,0,500.0,500,0,0.0,0,0.0,0,0.0,4,8.2,0,0.0
RASHEE RICE,8.3,4.9,0.4,58.6,0.1,0.0,-0.2,6.4,133.5,29.1,16.0,30.0,5.5,4.0,46.0,13.3,212.5,27.6,11,26,6.3,4,48,79.0,7.0,938.0,1.0,0.0,-3.0,KC,102.0,8,6,14,0,13,31,6,13,31,1,70.0,74,0,0.0,0,0.0,0,0.0,22,25.0,11,22.9
RASHID SHAHEED,6.8,2.9,0.3,44.9,0.4,0.0,2.3,4.7,109.6,51.9,39.0,50.0,5.5,6.0,68.0,9.7,155.6,56.1,42,56,5.3,6,72,46.0,5.0,719.0,7.0,0.0,37.0,NO,75.0,15,21,10,7,60,27,0,60,27,2,155.0,153,0,0.0,0,0.0,0,0.0,7,10.8,2,6.1
RASHOD BATEMAN,2.8,2.0,0.1,22.9,0.1,0.0,1.1,3.5,44.5,70.0,52.0,71.0,6.2,7.0,88.0,4.8,76.5,70.9,45,71,6.7,7,89,32.0,1.0,367.0,1.0,0.0,18.0,BAL,56.0,12,10,13,0,80,0,0,87,0,3,500.0,500,0,0.0,0,0.0,0,0.0,3,4.7,3,9.7
RAY RAY MCCLOUD,1.4,1.0,0.0,11.3,0.3,0.0,2.5,1.3,16.5,108.2,81.0,134.0,24.4,10.0,202.0,2.4,28.5,106.8,78,134,25.2,10,200,12.0,0.0,135.0,3.0,0.0,30.0,ATL,15.0,20,8,29,0,91,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,1,1.4,0,0.0
REGGIE BELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.5,267.0,315.0,1.5,14.0,270.0,0.0,0.0,284.5,284,315,0.5,14,285,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RICHIE JAMES,1.0,1.1,0.0,12.7,0.0,0.0,0.0,1.6,9.4,218.4,197.0,239.0,25.3,12.0,268.0,2.2,19.4,214.4,175,242,31.3,12,271,10.0,0.0,114.0,0.0,0.0,0.0,FA,14.0,33,33,33,0,88,0,0,88,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.1,0,0.0
RICKY PEARSALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,59.0,73.0,7.0,7.0,100.0,0.0,0.0,78.7,60,74,10.7,7,156,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,2,3,9,0,0,0,0,0,0,3,198.5,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RIVER CRACRAFT,1.8,0.9,0.1,12.1,0.0,0.0,0.0,1.2,18.1,210.9,159.0,194.0,48.2,11.0,287.0,2.7,27.1,189.4,147,183,50.0,11,270,9.0,1.0,121.0,0.0,0.0,0.0,MIA,12.0,29,12,32,0,89,11,0,89,0,6,500.0,500,0,0.0,0,0.0,0,0.0,4,6.0,4,9.1
ROBBIE CHOSEN,2.1,0.4,0.1,14.0,0.0,0.0,0.0,0.7,18.6,225.7,171.0,235.0,46.3,12.0,286.0,2.5,22.6,224.2,168,237,44.2,12,282,4.0,1.0,126.0,0.0,0.0,0.0,SF,6.0,2,3,9,0,88,13,0,88,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROBERT WOODS,3.5,2.9,0.1,30.4,0.1,0.0,0.5,5.4,49.3,117.8,94.0,109.0,16.3,9.0,190.0,6.4,89.3,114.6,94,109,16.4,9,180,40.0,1.0,426.0,1.0,0.0,7.0,HOU,75.0,31,32,16,0,64,0,0,64,0,4,500.0,500,0,0.0,0,0.0,0,0.0,10,14.7,4,11.1
ROMAN WILSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.7,52.0,79.0,8.9,7.0,108.0,0.0,0.0,84.3,55,81,11.0,7,158,0.0,0.0,0.0,0.0,0.0,0.0,PIT,0.0,23,26,20,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROME ODUNZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,30.0,41.0,6.4,5.0,64.0,0.0,0.0,43.0,32,40,6.4,5,66,0.0,0.0,0.0,0.0,0.0,0.0,CHI,0.0,9,2,27,0,0,0,0,0,0,3,92.0,104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROMEO DOUBS,6.8,3.5,0.5,39.6,0.0,0.0,0.0,5.6,115.4,53.2,41.0,51.0,5.3,6.0,65.0,10.3,174.4,54.1,43,53,5.7,6,74,59.0,8.0,674.0,0.0,0.0,0.0,GB,96.0,5,5,17,0,44,25,0,44,31,3,120.5,171,0,0.0,0,0.0,0,0.0,18,20.0,9,24.3
RONNIE BELL,1.6,0.4,0.2,4.3,0.0,0.0,0.0,0.8,24.8,202.1,153.0,195.0,33.7,11.0,260.0,1.9,30.8,200.3,143,195,33.1,11,254,6.0,3.0,68.0,0.0,0.0,0.0,SF,13.0,2,3,9,0,87,0,0,87,0,0,500.0,500,0,0.0,0,0.0,0,0.0,3,4.3,2,7.7
RYAN FLOURNOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.1,106.0,146.0,17.6,10.0,184.0,0.0,0.0,136.9,106,146,17.4,10,182,0.0,0.0,0.0,0.0,0.0,0.0,DAL,0.0,1,1,2,0,0,0,0,0,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
SAMORI TOURE,0.7,0.7,0.0,7.1,0.0,0.0,0.0,1.6,7.8,189.4,145.0,178.0,35.0,11.0,258.0,1.4,15.8,188.6,143,180,35.1,11,255,8.0,0.0,78.0,0.0,0.0,0.0,FA,18.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,2.2,0,0.0
SCOTT MILLER,1.7,0.6,0.1,9.5,0.0,0.0,0.0,0.9,28.1,181.9,162.0,175.0,16.4,11.0,219.0,2.3,39.1,176.3,153,174,13.7,11,199,11.0,2.0,161.0,0.0,0.0,0.0,PIT,16.0,23,26,20,0,79,0,0,93,0,5,500.0,500,0,0.0,0,0.0,0,0.0,3,5.6,2,7.1
SHEDRICK JACKSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,249.8,222.0,290.0,27.0,13.0,293.0,0.0,0.0,249.8,231,286,24.2,13,291,0.0,0.0,0.0,0.0,0.0,0.0,CIN,1.0,27,27,23,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
SIMI FEHOKO,1.4,0.2,0.2,1.8,0.0,0.0,0.0,0.4,6.9,204.0,192.0,196.0,9.8,11.0,226.0,1.6,7.9,209.4,195,197,8.7,11,224,1.0,1.0,9.0,0.0,0.0,0.0,LAC,2.0,30,25,25,0,80,0,0,80,0,7,500.0,500,0,0.0,0,0.0,0,0.0,1,1.4,1,2.3
SKYY MOORE,2.3,1.5,0.1,17.4,0.2,0.0,1.6,2.7,32.7,131.4,104.0,126.0,25.0,9.0,254.0,3.8,53.7,131.1,99,126,23.9,9,242,21.0,1.0,244.0,3.0,0.0,23.0,KC,38.0,8,6,14,0,86,7,0,86,7,5,500.0,500,0,0.0,0,0.0,0,0.0,7,8.0,2,4.2
STANLEY MORGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3,182.0,267.0,29.1,13.0,255.0,0.0,0.0,218.0,171,258,30.1,13,248,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,15,21,10,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
STEFON DIGGS,9.8,6.3,0.5,69.6,0.1,0.0,0.3,9.4,166.8,28.8,19.0,29.0,4.3,4.0,40.0,16.1,273.8,25.1,12,24,5.8,4,38,107.0,8.0,1183.0,1.0,0.0,5.0,HOU,160.0,31,32,16,6,31,50,13,25,56,2,38.0,38,1,0.9,1,1.6,0,0.0,15,24.2,5,18.5
STERLING SHEPARD,0.7,0.7,0.1,3.8,0.1,0.0,0.4,1.5,10.3,199.9,135.0,188.0,28.5,11.0,251.0,1.4,20.3,193.1,134,185,28.6,11,252,10.0,1.0,57.0,1.0,0.0,6.0,FA,22.0,33,33,33,0,92,0,0,100,0,0,500.0,500,1,1.6,1,4.5,0,0.0,7,21.2,3,25.0
STEVEN SIMS,0.9,1.0,0.0,8.3,0.3,0.0,0.3,1.0,2.6,244.0,217.0,276.0,30.1,13.0,287.0,1.9,5.6,242.8,214,273,31.2,13,288,3.0,0.0,25.0,1.0,0.0,1.0,HOU,3.0,31,32,16,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TAHJ WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.9,157.0,189.0,23.0,11.0,224.0,0.0,0.0,186.9,156,188,20.7,11,220,0.0,0.0,0.0,0.0,0.0,0.0,MIA,0.0,29,12,32,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TEE HIGGINS,8.0,3.5,0.4,54.7,0.0,0.0,0.0,6.3,95.6,24.2,14.0,24.0,3.8,4.0,35.0,11.5,137.6,28.4,17,29,3.6,4,36,42.0,5.0,656.0,0.0,0.0,0.0,CIN,76.0,27,27,23,25,50,33,17,50,33,2,58.5,59,0,0.0,0,0.0,0,0.0,9,12.2,4,10.8
TEJHAUN PALMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,211.0,246.0,10.6,12.0,238.0,0.0,0.0,217.6,205,247,9.8,12,230,0.0,0.0,0.0,0.0,0.0,0.0,ARI,0.0,7,14,5,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TERRACE MARSHALL,1.5,2.1,0.0,15.4,0.0,0.0,0.0,3.7,13.9,161.8,115.0,160.0,36.0,10.0,274.0,3.7,32.9,154.3,102,159,32.0,10,251,19.0,0.0,139.0,0.0,0.0,0.0,FA,33.0,33,33,33,0,86,0,0,71,14,0,500.0,500,0,0.0,0,0.0,0,0.0,2,5.6,1,4.5
TERRY MCLAURIN,7.3,4.6,0.2,58.9,0.0,0.0,0.0,7.8,124.2,29.9,20.0,31.0,3.6,4.0,37.0,12.0,203.2,28.1,17,28,4.4,4,39,79.0,4.0,1002.0,0.0,0.0,0.0,WAS,132.0,13,4,28,6,19,25,6,13,38,1,65.0,77,0,0.0,0,0.0,0,0.0,8,12.5,3,8.6
THOMASES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.5,272.0,316.0,1.5,14.0,275.0,0.0,0.0,292.0,286,317,6.0,14,298,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TIM JONES,0.5,0.6,0.0,4.9,0.0,0.0,0.0,1.1,8.3,213.3,170.0,198.0,23.7,11.0,248.0,1.1,19.3,216.2,170,204,21.9,12,249,11.0,0.0,83.0,0.0,0.0,0.0,JAC,18.0,32,31,21,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TIM PATRICK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,50.0,111.0,17.8,9.0,130.0,0.0,0.0,95.4,55,111,17.9,9,130,0.0,0.0,0.0,0.0,0.0,0.0,DEN,0.0,19,28,8,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TRE TUCKER,3.3,1.2,0.1,20.7,0.6,0.0,4.8,2.1,52.8,102.4,76.0,115.0,13.0,9.0,144.0,4.5,71.8,103.3,82,115,12.4,9,144,19.0,2.0,331.0,10.0,0.0,77.0,LV,34.0,18,17,22,8,77,8,0,77,8,3,500.0,500,1,1.6,0,0.0,0,0.0,3,4.2,1,2.9
TRENT SHERFIELD,0.9,0.6,0.1,5.1,0.0,0.0,0.0,1.3,14.6,160.4,129.0,165.0,34.8,10.0,272.0,1.5,25.6,160.0,127,164,33.6,10,268,11.0,1.0,86.0,0.0,0.0,0.0,MIN,22.0,10,24,3,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,2,3.2,1,3.7
TRENT TAYLOR,-0.1,0.0,0.0,0.0,0.1,0.0,-0.1,0.1,-2.2,242.0,228.0,254.0,12.0,13.0,261.0,-0.1,-2.2,239.7,230,252,9.0,13,258,0.0,0.0,0.0,1.0,0.0,-2.0,SF,2.0,2,3,9,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
